OID_,Parcel,Address,Owner,Care_and_Custody,Prop_NAME,GlobalID,User_Agency,Lot_Size_SF,Shape_Length,Shape_Area,shape_wkt
889,2011092000,"DANA RD, West Roxbury",City of Boston,MOH,,{780F6D7A-35F8-4ECF-A5D6-EF5599D79BEB},N A,1346.000000000000000,0.000657822347386,0.000000020917345,"MULTIPOLYGON (((-71.161095041999943 42.263536111000064, -71.161350679999941 42.263567116000047, -71.161365527999976 42.263509094000028, -71.161271918999944 42.263420318000044, -71.161095041999943 42.263536111000064)))"
890,1202470000,"SCHUYLER ST, Washington Park",City of Boston,MOH,,{FE25AC27-F16D-44E6-9B55-1F00547B575A},N A,5555.000000000000000,0.000974289062553,0.000000055590852,"MULTIPOLYGON (((-71.085465088999968 42.308743573000072, -71.085664402999953 42.308847615000047, -71.085832111999935 42.308629519000078, -71.085686492999969 42.308537822000062, -71.085465088999968 42.308743573000072)))"
891,1100817000,"112 MARCELLA ST, HP/Egleston",City of Boston,MOH,,{7CA220B3-7765-4CAD-B3CB-26A72D7FB4C7},N A,1852.000000000000000,0.000792915820553,0.000000019315487,"MULTIPOLYGON (((-71.096391702999938 42.324499493000076, -71.096427073999962 42.324545097000055, -71.096734380999976 42.324390892000054, -71.096682162999969 42.324351522000029, -71.096391702999938 42.324499493000076)))"
892,1807332030,"COLUMBIA ST, Hyde Park",City of Boston,MOH,,{9655E9EF-58C5-447A-9F42-F902C354E052},N A,7833.000000000000000,0.001277542678303,0.000000078143872,"MULTIPOLYGON (((-71.116679639999973 42.274558567000042, -71.116563137999947 42.274717299000031, -71.116989003999947 42.274920462000068, -71.117075421999971 42.274811380000074, -71.116679639999973 42.274558567000042)))"
893,1202945000,"68 70 Quincy ST, DORCHESTER 02121",City of Boston,BPS,Haynes EEC,{74A6ABB1-AAE4-4C42-B00E-8565A7B79BCE},BPS,4490.000000000000000,0.000909912077300,0.000000044963905,"MULTIPOLYGON (((-71.07896137299997 42.315053682000041, -71.079105059999961 42.315124252000032, -71.079297740999948 42.314896417000057, -71.079162551999957 42.314830019000055, -71.079121502999953 42.314875657000073, -71.079118823999977 42.314878627000041, -71.079075465999949 42.314926842000034, -71.079029686999945 42.314977739000028, -71.078985911999951 42.31502641000003, -71.07896137299997 42.315053682000041)))"
894,0903546000,"21 MORLEY ST, Roxbury, MA 02119",BPDA,BPDA,,{BCD05618-4297-40DE-8D2D-02728FF7F93A},N A,1374.000000000000000,0.000634538616848,0.000000013469746,"MULTIPOLYGON (((-71.091893939999977 42.329361086000063, -71.091878236999946 42.32939729800006, -71.091987622999966 42.329410168000038, -71.092160116999935 42.329404713000031, -71.092152472999942 42.329351619000079, -71.091893939999977 42.329361086000063)))"
895,1202854000,"6 Holborn St.,  DORCHESTER 02121",City of Boston,BPRD,Holborn Street Playlot,{3C91E6B9-E5F6-44C0-9855-D9B553B0EF77},BPRD,790.000000000000000,0.000620288110495,0.000000008149970,"MULTIPOLYGON (((-71.082442195999988 42.315445140000065, -71.082717499999944 42.315505019000057, -71.082728130999953 42.315480226000034, -71.082638854999971 42.315458782000064, -71.082455709999977 42.315416389000063, -71.082442195999988 42.315445140000065)))"
896,1802347000,"169  ALABAMA ST, MATTAPAN 02126",City of Boston,BPRD,Mattahunt Woods III,{1A040853-0756-4F91-96EA-6E54E6709326},BPRD,4000.000000000000000,0.001027066032173,0.000000050508897,"MULTIPOLYGON (((-71.103903216999981 42.274336950000077, -71.104232611999976 42.274505511000029, -71.104332955999951 42.274406468000052, -71.104044576999968 42.274253927000075, -71.104008466999971 42.274232873000074, -71.103903216999981 42.274336950000077)))"
897,1500700000,"125 WESTVILLE ST, Four Corners Codman Sq",City of Boston,MOH,,{AC71CBC6-529F-44BC-BA96-E7039D0C072D},N A,6216.000000000000000,0.000938866224788,0.000000053220533,
898,1001673000,"200 Heath Street, Boston, MA 02130",City of Boston,BPS,Hennigan K 8   West Zone ELC   Community Center ,{CFA3D05F-33A1-4331-BDC5-B11CAF91413F},BCYF,247082.000000000000000,0.008102721866263,0.000002504148485,
899,2011123000,"CHESTNUT RD, West Roxbury",City of Boston,MOH,,{B0EE6625-FB82-4749-AEDD-2C19A0DFE62C},N A,3361.000000000000000,0.000726999237273,0.000000031824571,"MULTIPOLYGON (((-71.159397511999941 42.263679541000045, -71.159290214999942 42.263796022000065, -71.159433852999939 42.263911131000043, -71.159568903999968 42.263820579000026, -71.159469882999986 42.263739095000062, -71.159397511999941 42.263679541000045)))"
900,1812178000,"UPTON ST, HYDE PARK 02136",City of Boston,MOH,,{455F76D8-9155-42C1-886F-8E3A12C543E5},N A,3067.000000000000000,0.000823183280359,0.000000030830950,"MULTIPOLYGON (((-71.14012979499995 42.25015449700004, -71.14022014699998 42.25019928200004, -71.140417369999966 42.249961165000059, -71.14032525999994 42.249914196000077, -71.14012979499995 42.25015449700004)))"
901,1803094000,"ITASCA ST, Mattapan",City of Boston,MOH,,{678D6139-A2EE-42FC-8973-2A5B7C16058E},N A,845.000000000000000,0.000843458474373,0.000000009358375,"MULTIPOLYGON (((-71.097237275999987 42.277730986000051, -71.097539623999978 42.277961846000039, -71.097552751999956 42.277971623000042, -71.097573264999937 42.277956873000051, -71.09725617099997 42.277716746000067, -71.097237275999987 42.277730986000051)))"
902,1600740000,"1545 Dorchester Ave, Dorchester, MA ",City of Boston,BPRD,Doherty/Gibson (Townfield) Playground,{D6821D01-173D-44AD-9AEC-506FBF10EF9F},BPRD,255057.000000000000000,0.006427513561026,0.000002559596037,
903,2011140000,"BIRCH RD, West Roxbury",City of Boston,MOH,,{B6570683-2F24-4606-80AC-C1C696FABB5D},N A,2000.000000000000000,0.000570656112769,0.000000019094542,"MULTIPOLYGON (((-71.159927013999948 42.262480704000041, -71.160060406999946 42.262560759000053, -71.160106031999987 42.262523398000042, -71.16015667399995 42.262481925000031, -71.160010669999963 42.262394210000025, -71.159927013999948 42.262480704000041)))"
904,2011071000,"LINDEN RD, West Roxbury",City of Boston,MOH,,{9B8C2693-5D7C-46FF-B572-B82633F08042},N A,1253.000000000000000,0.000581983637822,0.000000013188476,"MULTIPOLYGON (((-71.161367856999959 42.264595994000047, -71.161603591999949 42.264621303000069, -71.161614381999982 42.264565428000026, -71.161384754999972 42.264541441000063, -71.161367856999959 42.264595994000047)))"
905,1202943000,"277  BLUE HILL AV, DORCHESTER 02121",City of Boston,BPS,Haynes EEC,{24DE5376-9760-4C7A-9469-E9E0FF4D2A08},BPS,1522.000000000000000,0.000636490575084,0.000000015510090,
906,2011126000,"POND RD, West Roxbury",City of Boston,MOH,,{6B52861F-D863-44A6-B6A0-1E97EAE28EFB},N A,1000.000000000000000,0.000458414466936,0.000000010138082,"MULTIPOLYGON (((-71.159568903999968 42.263820579000026, -71.159618419999958 42.263861312000074, -71.159755534999988 42.263769373000059, -71.159706023999945 42.263728633000028, -71.159568903999968 42.263820579000026)))"
907,1802340000,"100 Hebron Street, Boston, MA 02126",City of Boston,BPS,Mattahunt Elementary   Community Center,{99889036-A84C-4144-898E-68A917E82CD1},BCYF BPS,438649.000000000000000,0.010919836333967,0.000004442174444,
908,1802576000,"CANAAN ST, MATTAPAN 02126",City of Boston,BPRD,Mattahunt Woods I,{2BDF0099-1425-4A9D-B76D-E13E754317F1},BPRD,3200.000000000000000,0.000775743804783,0.000000031879218,"MULTIPOLYGON (((-71.10469433999998 42.27393558700004, -71.104810671999985 42.273994813000058, -71.104857219999985 42.273948905000054, -71.104946566999956 42.273860747000072, -71.104993493999984 42.273814453000057, -71.104932593999933 42.273782373000074, -71.104878861999964 42.27375408000006, -71.10469433999998 42.27393558700004)))"
909,1202617000,"626 WARREN ST, Roxbury, MA 02121",BPDA,BPDA,,{68B42958-4ADE-4621-858A-525C38D53C02},N A,5013.000000000000000,0.000931118445766,0.000000048235552,
910,0800486001,"95  Magazine ST, ROXBURY 02119",City of Boston,PMD,80 Magazine Storage,{18EA9FE2-3FBC-4760-955B-1431A9F2968C},PMD,7353.000000000000000,0.001145086196802,0.000000078202644,"MULTIPOLYGON (((-71.069668947999958 42.327014114000065, -71.069830019999984 42.327243655000075, -71.070112480999967 42.327138167000044, -71.069924219999962 42.326917367000078, -71.069668947999958 42.327014114000065)))"
911,1401197000,"218 WASHINGTON ST, Four Corners Codman Sq",City of Boston,MOH,,{8CEE29B8-6430-4E3B-971B-FCFF4DB4CACB},N A,4428.000000000000000,0.001177417302924,0.000000047798540,"MULTIPOLYGON (((-71.077167656999961 42.302489210000033, -71.077240383999936 42.302566022000065, -71.077386435999983 42.302492476000054, -71.077669715999946 42.302351762000058, -71.077612614999964 42.302273144000026, -71.077167656999961 42.302489210000033)))"
912,1001132000,"PROSPECT ST, Mission Hill",City of Boston,MOH,,{FF97BAC5-2FE1-4FE0-BEC0-DD95D2E7EA5B},Non City,4546.000000000000000,0.000942128095016,0.000000044357093,"MULTIPOLYGON (((-71.099619896999968 42.328799223000033, -71.099744217999955 42.328855970000063, -71.099940154999956 42.328624348000062, -71.099877601999935 42.328547818000061, -71.099854592999975 42.328518455000051, -71.099619896999968 42.328799223000033)))"
913,0802668001,"30 Mt. Pleasant Ave.,  ROXBURY 02119",City of Boston,BPRD,Mt. Pleasant Play Area,{BC9C5D12-4511-4080-AE57-7967D2E084E7},BPRD,3000.000000000000000,0.000719791443957,0.000000027305644,"MULTIPOLYGON (((-71.078949143999978 42.327162781000027, -71.07905031599995 42.327237660000037, -71.079061149999973 42.327198170000031, -71.079086617999963 42.327106350000065, -71.079046688999938 42.327090403000057, -71.07892514599996 42.327001701000029, -71.078832457999965 42.327076453000075, -71.078949143999978 42.327162781000027)))"
914,0903782000,"WASHINGTON ST, HP/Egleston",City of Boston,MOH,,{809A750B-4533-44DB-B062-13CEFC44D101},N A,214.000000000000000,0.000192529602637,0.000000002157439,"MULTIPOLYGON (((-71.089556624999943 42.323969809000062, -71.08959793799994 42.323986116000071, -71.089618009999981 42.323953714000027, -71.089557063999962 42.323926541000048, -71.089556624999943 42.323969809000062)))"
915,1802564000,"ALABAMA ST, MATTAPAN 02126",City of Boston,BPRD,Mattahunt Woods I,{81217DF8-E1B0-4491-8988-5F03CA61DA63},BPRD,6000.000000000000000,0.001051762741163,0.000000060043130,"MULTIPOLYGON (((-71.105305275999967 42.272962107000069, -71.10560841399996 42.273116974000061, -71.105740288999982 42.272987135000051, -71.105439506999971 42.272831204000056, -71.105305275999967 42.272962107000069)))"
916,1404735000,"43 DEERING RD, Mattapan",City of Boston,MOH,,{F46D379D-4A39-4390-AF7F-D2D383DD6A79},N A,3579.000000000000000,0.000854584643436,0.000000038971794,"MULTIPOLYGON (((-71.093191055999966 42.284592002000068, -71.093353520999983 42.284611608000034, -71.093353431999958 42.284610529000076, -71.093501869999955 42.28443212600007, -71.093370146999973 42.284366021000039, -71.09317565799995 42.284586607000051, -71.093191055999966 42.284592002000068)))"
917,0103679000,"2 Condor Street,  EAST BOSTON 02128",City of Boston,BCC,Condor Street Overlook,{D1746FC5-0959-4CEB-AEAD-0E35C2988B02},BPRD,453000.000000000000000,0.009521462217212,0.000005005810664,"MULTIPOLYGON (((-71.040189978999933 42.382949497000027, -71.040169135999975 42.385047787000076, -71.042023825999934 42.384360504000028, -71.042928707999977 42.382343978000051, -71.042850818999966 42.382348087000025, -71.040456089999964 42.382474401000024, -71.040475733999983 42.382666690000065, -71.040192758999979 42.38266694500004, -71.040189978999933 42.382949497000027)))"
918,1301154000,"MAGNOLIA ST, DSNI/Blue Hill",City of Boston,MOH,,{BD0FCCD2-6FAB-49A6-8C48-B42D7572757C},N A,3600.000000000000000,0.001032185120722,0.000000035356710,"MULTIPOLYGON (((-71.070913012999938 42.315125623000029, -71.07133271899994 42.315232952000031, -71.07136743999996 42.315157921000036, -71.070948205999969 42.315050013000075, -71.070913012999938 42.315125623000029)))"
919,1806847000,"AMERICAN LEGION HW, Hyde Park",City of Boston,MOH,,{2283C321-6FAB-41A6-992C-247C20779CEA},N A,26866.000000000000000,0.002283220011549,0.000000263666813,"MULTIPOLYGON (((-71.115929760999961 42.276599631000067, -71.115924000999939 42.276677699000061, -71.115916940999966 42.276773379000076, -71.115913454999941 42.276820615000076, -71.11604605399998 42.276751020000063, -71.116190939999967 42.276675161000071, -71.116333727999972 42.27660077400003, -71.116482593999933 42.276523071000042, -71.116718477999939 42.276399970000057, -71.116480348999971 42.27613103200008, -71.115943626999979 42.276411688000053, -71.115929760999961 42.276599631000067)))"
920,1202942000,"275  BLUE HILL AV, DORCHESTER 02121",City of Boston,BPS,Haynes EEC,{C993781F-6632-41DD-AFA4-0453E3C42F79},BPS,1639.000000000000000,0.000646667121577,0.000000016841555,"MULTIPOLYGON (((-71.078805381999985 42.31486835000004, -71.079029686999945 42.314977739000028, -71.079075465999949 42.314926842000034, -71.078838762999965 42.314812041000039, -71.07883766499998 42.314813245000039, -71.078836087999946 42.31481511000004, -71.078834592999954 42.314817015000074, -71.07883318599994 42.314818953000042, -71.078831874999935 42.314820929000064, -71.078830659999937 42.314822942000035, -71.078829543999973 42.314824982000061, -71.078805381999985 42.31486835000004)))"
921,1503107000,"1216 Dorchester Avenue, Boston, MA 02125",City of Boston,BPS,Campbell Resource Center,{473FB0D9-87E3-456A-966B-1D3D932E046B},BPS,217771.000000000000000,0.007868098541222,0.000002202827206,
922,1001724000,"ARCOLA ST, JAMAICA PLAIN 02130",City of Boston,BPRD,Nira Rock,{DC048E73-D582-4179-BB2A-3F78B7B0CB04},BPRD,2668.000000000000000,0.000726207286064,0.000000027963259,"MULTIPOLYGON (((-71.109770724999976 42.325221535000026, -71.109873884999956 42.325282389000051, -71.110044405999986 42.325120636000065, -71.110020988999963 42.325099308000063, -71.109962002999964 42.325045550000027, -71.109770724999976 42.325221535000026)))"
923,0801020000,"69 Glynn Way, Roxbury, MA 02118",City of Boston,BFD,"BFD Headquarters, Arson/Maintenance; EMS Ambulance 10",{61394F37-D65A-4C36-9A4F-731C74E11044},BFD EMS,128818.000000000000000,0.005210321989990,0.000001311767429,
924,0801023000,"1010 Mass Avenue, Boston, MA 02118",City of Boston,PMD,1010 MASS AVE,{2D79E4D0-C35A-453C-B09F-0B037136CE2E},BPHC,93443.000000000000000,0.004032069614414,0.000000945849568,"MULTIPOLYGON (((-71.066314735999981 42.327482720000035, -71.067084430999955 42.328418382000052, -71.067800569999974 42.328086821000056, -71.066992548999963 42.327130905000047, -71.066988428999935 42.327126037000028, -71.066760703999933 42.327230973000042, -71.066662942999983 42.327276024000071, -71.066360842999984 42.327413915000079, -71.066314735999981 42.327482720000035)))"
925,1808754000,"PIERCE ST, HYDE PARK 02136",City of Boston,BCC,West Street,{099A14FC-76EA-4B03-8C71-0E6EA4D8CBB3},BPRD,15434.000000000000000,0.001779716208014,0.000000158406344,"MULTIPOLYGON (((-71.116480644999967 42.256424490000029, -71.117011789999935 42.256738719000055, -71.117214317999981 42.256568167000069, -71.116675932999954 42.256241130000035, -71.116480644999967 42.256424490000029)))"
926,1802324000,"KENNEBEC ST, Mattapan",City of Boston,MOH,,{25A1393F-6530-46F2-ABC0-712D237244BF},N A,2620.000000000000000,0.000652712304231,0.000000024678664,"MULTIPOLYGON (((-71.101206067999954 42.277687664000041, -71.101373426999942 42.277770503000056, -71.10147374099995 42.277670915000044, -71.101316642999961 42.277589662000025, -71.101206067999954 42.277687664000041)))"
927,0800900100,"MELNEA CASS BL, Roxbury, MA 02119",BPDA,Tenant,,{A78B4821-E89C-471A-97CC-D282E1AEACFF},Non City,48132.000000000000000,0.005871014697772,0.000000488311742,
928,0103920055,"Orleans ST, EAST BOSTON 02128",City of Boston,BPRD,East Boston Greenway,{26F3FF0E-D763-4411-A861-95463B8FE4F8},BPRD,40008.000000000000000,0.005702738440279,0.000000406487424,
929,0800900010,"ALBANY ST, 02119, South End, MA 02119",BPDA,BPDA,,{72A89BB5-261E-4853-A882-19189CCB752D},Non City,1217.000000000000000,0.001354628807976,0.000000010902884,
930,1902006000,"19 35R POND ST, JAMAICA PLAIN 02130",BHA,BHA,,{220956DE-E6FF-4C29-9425-703D78902326},BHA,54925.000000000000000,0.003186251233120,0.000000553277073,
931,2007061000,"LYALL ST, WEST ROXBURY 02132",City of Boston,BPRD,Piemonte Park,{CB48DA39-B293-4912-9CA1-8CD0F112D4E8},BPRD,3937.000000000000000,0.001061892488088,0.000000039810993,"MULTIPOLYGON (((-71.163355234999983 42.29122565800003, -71.163734878999946 42.290999127000077, -71.163601523999944 42.290868971000066, -71.163355234999983 42.29122565800003)))"
932,1000477000,"708 PARKER ST, Mission Hill",City of Boston,MOH,,{D322BBFF-B1EE-4D75-925D-282ED3314077},N A,1487.000000000000000,0.000605008691859,0.000000012928724,"MULTIPOLYGON (((-71.097044825999944 42.331335416000059, -71.097277103999943 42.331388160000074, -71.097296465999989 42.331341031000079, -71.097053317999951 42.33128296600006, -71.097033000999943 42.331332735000046, -71.097044825999944 42.331335416000059)))"
933,2011107000,"CEDAR RD, West Roxbury",City of Boston,MOH,,{694CE5F9-D906-4FB3-A342-FC8DB04F59F9},N A,1292.000000000000000,0.000565286747212,0.000000013712154,"MULTIPOLYGON (((-71.160255641999981 42.264028353000072, -71.160462247999988 42.264116950000073, -71.160491391999983 42.264064088000055, -71.160298122999961 42.263975744000049, -71.160255641999981 42.264028353000072)))"
934,1800818000,"Babson ST, MATTAPAN 02126",City of Boston,BPS,Mildred Avenue K 6,{E304D97C-1688-4C40-A53F-D1786F2443BA},BPS,22178.000000000000000,0.002207167280722,0.000000224832097,"MULTIPOLYGON (((-71.091756103999955 42.274900739000032, -71.092086680999955 42.275592625000058, -71.092250448999948 42.275412810000034, -71.092149260999975 42.275040637000075, -71.092038444999957 42.274633041000072, -71.091756103999955 42.274900739000032)))"
935,2011007000,"DANA RD, West Roxbury",City of Boston,MOH,,{94B56982-9FAD-4DEC-9AB4-93408A1CB1D1},N A,1126.000000000000000,0.000475310269172,0.000000009940069,"MULTIPOLYGON (((-71.161950929999989 42.264213880000057, -71.162135927999941 42.264229056000033, -71.162138642999935 42.264172947000077, -71.161957798999936 42.264161992000027, -71.161950929999989 42.264213880000057)))"
